Time,Species.1,Species.2,Species.3
259.7,0.015511,0.0334555,0.0525351
259.8,0.0154805,0.0334975,0.0525245
259.9,0.0154503,0.03354,0.0525132
260,0.0154204,0.033583,0.0525011
260.1,0.0153908,0.0336264,0.0524883
260.2,0.0153615,0.0336702,0.0524748
260.3,0.0153324,0.0337144,0.0524605
260.4,0.0153037,0.0337591,0.0524455
260.5,0.0152752,0.0338041,0.0524298
260.6,0.015247,0.0338496,0.0524133
260.7,0.0152192,0.0338955,0.0523962
260.8,0.0151916,0.0339417,0.0523783
260.9,0.0151643,0.0339884,0.0523597
261,0.0151374,0.0340354,0.0523404
261.1,0.0151107,0.0340827,0.0523204
261.2,0.0150844,0.0341304,0.0522997
261.3,0.0150584,0.0341785,0.0522783
261.4,0.0150327,0.0342269,0.0522562
261.5,0.0150073,0.0342756,0.0522335
261.6,0.0149822,0.0343247,0.0522101
261.7,0.0149575,0.0343741,0.052186
261.8,0.0149331,0.0344238,0.0521613
261.9,0.014909,0.0344737,0.0521359
262,0.0148853,0.034524,0.0521098
262.1,0.0148619,0.0345746,0.0520831
262.2,0.0148388,0.0346254,0.0520558
262.3,0.0148161,0.0346765,0.0520279
262.4,0.0147937,0.0347278,0.0519993
262.5,0.0147716,0.0347794,0.0519701
262.6,0.0147499,0.0348313,0.0519403
262.7,0.0147285,0.0348833,0.0519099
262.8,0.0147075,0.0349356,0.0518789
262.9,0.0146869,0.0349881,0.0518473
263,0.0146665,0.0350408,0.0518151
263.1,0.0146466,0.0350938,0.0517824
263.2,0.014627,0.0351469,0.051749
263.3,0.0146077,0.0352001,0.0517151
263.4,0.0145888,0.0352536,0.0516807
263.5,0.0145703,0.0353072,0.0516457
263.6,0.0145521,0.035361,0.0516102
263.7,0.0145343,0.0354149,0.0515741
263.8,0.0145168,0.035469,0.0515375
263.9,0.0144997,0.0355231,0.0515004
264,0.014483,0.0355774,0.0514628
264.1,0.0144666,0.0356319,0.0514246
264.2,0.0144506,0.0356864,0.051386
264.3,0.014435,0.035741,0.0513469
264.4,0.0144197,0.0357957,0.0513073
264.5,0.0144048,0.0358504,0.0512672
264.6,0.0143903,0.0359052,0.0512267
264.7,0.0143762,0.0359601,0.0511857
264.8,0.0143624,0.0360151,0.0511443
264.9,0.014349,0.03607,0.0511024
265,0.014336,0.036125,0.0510601
265.1,0.0143233,0.0361801,0.0510174
265.2,0.014311,0.0362351,0.0509742
265.3,0.0142991,0.0362901,0.0509306
265.4,0.0142876,0.0363452,0.0508867
265.5,0.0142765,0.0364002,0.0508423
265.6,0.0142657,0.0364552,0.0507976
265.7,0.0142553,0.0365102,0.0507525
265.8,0.0142453,0.0365651,0.050707
265.9,0.0142357,0.0366199,0.0506612
266,0.0142264,0.0366748,0.050615
266.1,0.0142176,0.0367295,0.0505685
266.2,0.0142091,0.0367842,0.0505216
266.3,0.014201,0.0368387,0.0504745
266.4,0.0141932,0.0368932,0.050427
266.5,0.0141859,0.0369476,0.0503792
266.6,0.0141789,0.0370019,0.0503311
266.7,0.0141724,0.037056,0.0502827
266.8,0.0141662,0.03711,0.0502341
266.9,0.0141603,0.0371639,0.0501851
267,0.0141549,0.0372176,0.0501359
267.1,0.0141499,0.0372711,0.0500865
267.2,0.0141452,0.0373245,0.0500368
267.3,0.0141409,0.0373778,0.0499869
267.4,0.014137,0.0374308,0.0499367
267.5,0.0141335,0.0374836,0.0498864
267.6,0.0141303,0.0375363,0.0498358
267.7,0.0141276,0.0375887,0.049785
267.8,0.0141252,0.0376409,0.049734
267.9,0.0141232,0.0376929,0.0496829
268,0.0141216,0.0377446,0.0496316
268.1,0.0141204,0.0377961,0.0495801
268.2,0.0141195,0.0378474,0.0495284
268.3,0.014119,0.0378984,0.0494766
268.4,0.014119,0.0379491,0.0494247
268.5,0.0141192,0.0379995,0.0493727
268.6,0.0141199,0.0380497,0.0493205
268.7,0.014121,0.0380995,0.0492682
268.8,0.0141224,0.0381491,0.0492158
268.9,0.0141242,0.0381983,0.0491633
269,0.0141264,0.0382472,0.0491108
269.1,0.0141289,0.0382958,0.0490581
269.2,0.0141319,0.038344,0.0490054
269.3,0.0141352,0.0383919,0.0489526
269.4,0.0141389,0.0384395,0.0488998
269.5,0.0141429,0.0384867,0.048847
269.6,0.0141473,0.0385335,0.0487941
269.7,0.0141521,0.03858,0.0487412
269.8,0.0141573,0.038626,0.0486883
269.9,0.0141629,0.0386717,0.0486353
270,0.0141688,0.0387169,0.0485824
270.1,0.0141751,0.0387618,0.0485295
270.2,0.0141817,0.0388063,0.0484766
270.3,0.0141887,0.0388503,0.0484238
270.4,0.0141961,0.0388939,0.0483709
270.5,0.0142039,0.038937,0.0483182
270.6,0.014212,0.0389797,0.0482655
270.7,0.0142205,0.039022,0.0482128
270.8,0.0142293,0.0390638,0.0481602
270.9,0.0142385,0.0391051,0.0481077
271,0.014248,0.039146,0.0480553
271.1,0.014258,0.0391864,0.048003
271.2,0.0142682,0.0392263,0.0479508
271.3,0.0142789,0.0392657,0.0478987
271.4,0.0142898,0.0393046,0.0478468
271.5,0.0143012,0.0393429,0.0477949
271.6,0.0143129,0.0393808,0.0477433
271.7,0.0143249,0.0394182,0.0476917
271.8,0.0143373,0.039455,0.0476403
271.9,0.01435,0.0394913,0.0475891
272,0.0143631,0.0395271,0.0475381
272.1,0.0143765,0.0395623,0.0474872
272.2,0.0143903,0.039597,0.0474365
272.3,0.0144044,0.0396311,0.047386
272.4,0.0144188,0.0396646,0.0473357
272.5,0.0144336,0.0396976,0.0472857
272.6,0.0144487,0.03973,0.0472358
272.7,0.0144641,0.0397618,0.0471862
272.8,0.0144799,0.0397931,0.0471368
272.9,0.014496,0.0398237,0.0470877
273,0.0145124,0.0398538,0.0470388
273.1,0.0145292,0.0398832,0.0469902
273.2,0.0145463,0.0399121,0.0469418
273.3,0.0145637,0.0399403,0.0468937
273.4,0.0145814,0.0399679,0.0468459
273.5,0.0145994,0.0399949,0.0467984
273.6,0.0146178,0.0400213,0.0467511
273.7,0.0146364,0.040047,0.0467042
273.8,0.0146554,0.0400721,0.0466576
273.9,0.0146747,0.0400966,0.0466113
274,0.0146943,0.0401204,0.0465653
274.1,0.0147142,0.0401436,0.0465197
274.2,0.0147343,0.0401661,0.0464744
274.3,0.0147548,0.040188,0.0464294
274.4,0.0147756,0.0402092,0.0463848
274.5,0.0147967,0.0402298,0.0463406
274.6,0.014818,0.0402497,0.0462967
274.7,0.0148397,0.0402689,0.0462532
274.8,0.0148616,0.0402875,0.04621
274.9,0.0148838,0.0403053,0.0461673
275,0.0149063,0.0403225,0.0461249
275.1,0.0149291,0.0403391,0.0460829
275.2,0.0149521,0.0403549,0.0460414
275.3,0.0149754,0.04037,0.0460002
275.4,0.014999,0.0403845,0.0459595
275.5,0.0150228,0.0403983,0.0459192
275.6,0.0150469,0.0404113,0.0458793
275.7,0.0150713,0.0404237,0.0458398
275.8,0.0150959,0.0404354,0.0458008
275.9,0.0151207,0.0404464,0.0457623
276,0.0151458,0.0404566,0.0457242
276.1,0.0151712,0.0404662,0.0456865
276.2,0.0151968,0.0404751,0.0456493
276.3,0.0152226,0.0404832,0.0456126
276.4,0.0152487,0.0404907,0.0455763
276.5,0.0152749,0.0404974,0.0455406
276.6,0.0153015,0.0405035,0.0455053
276.7,0.0153282,0.0405088,0.0454705
276.8,0.0153551,0.0405134,0.0454362
276.9,0.0153823,0.0405173,0.0454024
277,0.0154097,0.0405205,0.0453691
277.1,0.0154373,0.0405229,0.0453363
277.2,0.015465,0.0405247,0.045304
277.3,0.015493,0.0405257,0.0452723
277.4,0.0155212,0.0405261,0.045241
277.5,0.0155495,0.0405257,0.0452103
277.6,0.0155781,0.0405246,0.0451802
277.7,0.0156068,0.0405228,0.0451505
277.8,0.0156357,0.0405203,0.0451214
277.9,0.0156648,0.040517,0.0450929
278,0.0156941,0.0405131,0.0450649
278.1,0.0157235,0.0405084,0.0450374
278.2,0.015753,0.0405031,0.0450106
278.3,0.0157828,0.040497,0.0449842
278.4,0.0158127,0.0404902,0.0449585
278.5,0.0158427,0.0404827,0.0449333
278.6,0.0158728,0.0404746,0.0449087
278.7,0.0159031,0.0404657,0.0448846
278.8,0.0159336,0.0404561,0.0448612
278.9,0.0159641,0.0404458,0.0448383
279,0.0159948,0.0404349,0.044816
279.1,0.0160256,0.0404232,0.0447943
279.2,0.0160565,0.0404108,0.0447732
279.3,0.0160875,0.0403978,0.0447527
279.4,0.0161186,0.0403841,0.0447328
279.5,0.0161498,0.0403697,0.0447135
279.6,0.0161811,0.0403546,0.0446948
279.7,0.0162125,0.0403388,0.0446767
279.8,0.016244,0.0403224,0.0446592
279.9,0.0162755,0.0403053,0.0446423
280,0.0163071,0.0402876,0.0446261
280.1,0.0163388,0.0402691,0.0446105
280.2,0.0163705,0.0402501,0.0445954
280.3,0.0164023,0.0402303,0.044581
280.4,0.0164341,0.0402099,0.0445673
280.5,0.016466,0.0401889,0.0445541
280.6,0.0164979,0.0401672,0.0445416
280.7,0.0165298,0.0401449,0.0445297
280.8,0.0165618,0.040122,0.0445184
280.9,0.0165938,0.0400984,0.0445078
281,0.0166258,0.0400743,0.0444978
281.1,0.0166578,0.0400495,0.0444884
281.2,0.0166898,0.040024,0.0444797
281.3,0.0167218,0.039998,0.0444716
281.4,0.0167538,0.0399714,0.0444642
281.5,0.0167858,0.0399442,0.0444574
281.6,0.0168177,0.0399164,0.0444512
281.7,0.0168497,0.039888,0.0444457
281.8,0.0168816,0.039859,0.0444408
281.9,0.0169134,0.0398295,0.0444365
282,0.0169452,0.0397994,0.0444329
282.1,0.016977,0.0397687,0.04443
282.2,0.0170087,0.0397375,0.0444276
282.3,0.0170403,0.0397057,0.044426
282.4,0.0170719,0.0396734,0.0444249
282.5,0.0171034,0.0396406,0.0444245
282.6,0.0171348,0.0396072,0.0444248
282.7,0.0171661,0.0395733,0.0444257
282.8,0.0171973,0.0395389,0.0444272
282.9,0.0172284,0.039504,0.0444294
283,0.0172595,0.0394686,0.0444322
283.1,0.0172904,0.0394327,0.0444357
283.2,0.0173211,0.0393963,0.0444398
283.3,0.0173518,0.0393594,0.0444445
283.4,0.0173823,0.0393221,0.0444499
283.5,0.0174127,0.0392843,0.0444559
283.6,0.017443,0.039246,0.0444626
283.7,0.0174731,0.0392073,0.0444699
283.8,0.017503,0.0391682,0.0444778
283.9,0.0175328,0.0391286,0.0444863
284,0.0175624,0.0390886,0.0444955
284.1,0.0175918,0.0390482,0.0445053
284.2,0.0176211,0.0390074,0.0445158
284.3,0.0176501,0.0389661,0.0445268
284.4,0.017679,0.0389245,0.0445385
284.5,0.0177077,0.0388825,0.0445508
284.6,0.0177362,0.0388402,0.0445637
284.7,0.0177644,0.0387975,0.0445772
284.8,0.0177925,0.0387544,0.0445914
284.9,0.0178203,0.0387109,0.0446061
285,0.0178479,0.0386672,0.0446215
285.1,0.0178752,0.0386231,0.0446375
285.2,0.0179023,0.0385787,0.044654
285.3,0.0179292,0.0385339,0.0446712
285.4,0.0179558,0.0384889,0.044689
285.5,0.0179822,0.0384436,0.0447073
285.6,0.0180083,0.038398,0.0447263
285.7,0.0180341,0.0383521,0.0447458
285.8,0.0180596,0.0383059,0.0447659
285.9,0.0180849,0.0382595,0.0447866
286,0.0181099,0.0382129,0.0448079
286.1,0.0181346,0.038166,0.0448297
286.2,0.018159,0.0381189,0.0448521
286.3,0.0181831,0.0380715,0.0448751
286.4,0.0182069,0.038024,0.0448986
286.5,0.0182303,0.0379762,0.0449227
286.6,0.0182535,0.0379283,0.0449473
286.7,0.0182763,0.0378802,0.0449725
286.8,0.0182988,0.0378319,0.0449982
286.9,0.018321,0.0377834,0.0450245
287,0.0183429,0.0377348,0.0450513
287.1,0.0183644,0.0376861,0.0450786
287.2,0.0183855,0.0376372,0.0451064
287.3,0.0184063,0.0375882,0.0451348
287.4,0.0184267,0.037539,0.0451636
287.5,0.0184468,0.0374898,0.045193
287.6,0.0184665,0.0374405,0.0452229
287.7,0.0184859,0.0373911,0.0452532
287.8,0.0185049,0.0373416,0.0452841
287.9,0.0185235,0.037292,0.0453154
288,0.0185417,0.0372424,0.0453473
288.1,0.0185595,0.0371928,0.0453796
288.2,0.0185769,0.0371431,0.0454123
288.3,0.018594,0.0370934,0.0454455
288.4,0.0186106,0.0370436,0.0454792
288.5,0.0186269,0.0369939,0.0455133
288.6,0.0186427,0.0369441,0.0455479
288.7,0.0186582,0.0368944,0.0455829
288.8,0.0186732,0.0368447,0.0456183
288.9,0.0186878,0.036795,0.0456542
289,0.018702,0.0367453,0.0456904
289.1,0.0187158,0.0366957,0.0457271
289.2,0.0187291,0.0366462,0.0457642
289.3,0.018742,0.0365967,0.0458017
289.4,0.0187545,0.0365473,0.0458396
289.5,0.0187666,0.036498,0.0458778
289.6,0.0187782,0.0364487,0.0459164
289.7,0.0187894,0.0363996,0.0459554
289.8,0.0188002,0.0363506,0.0459948
289.9,0.0188105,0.0363017,0.0460345
290,0.0188204,0.0362529,0.0460745
290.1,0.0188298,0.0362043,0.0461149
290.2,0.0188388,0.0361558,0.0461556
290.3,0.0188474,0.0361075,0.0461967
290.4,0.0188555,0.0360594,0.046238
290.5,0.0188631,0.0360114,0.0462797
290.6,0.0188703,0.0359636,0.0463217
290.7,0.018877,0.035916,0.0463639
290.8,0.0188833,0.0358686,0.0464065
290.9,0.0188891,0.0358214,0.0464493
291,0.0188945,0.0357744,0.0464924
291.1,0.0188994,0.0357277,0.0465357
291.2,0.0189039,0.0356811,0.0465793
291.3,0.0189079,0.0356349,0.0466232
291.4,0.0189115,0.0355888,0.0466673
291.5,0.0189146,0.0355431,0.0467116
291.6,0.0189172,0.0354975,0.0467561
291.7,0.0189194,0.0354523,0.0468008
291.8,0.0189211,0.0354074,0.0468458
291.9,0.0189224,0.0353627,0.0468909
292,0.0189232,0.0353183,0.0469362
292.1,0.0189235,0.0352743,0.0469817
292.2,0.0189234,0.0352305,0.0470274
292.3,0.0189228,0.0351871,0.0470732
292.4,0.0189218,0.0351439,0.0471192
292.5,0.0189204,0.0351012,0.0471653
292.6,0.0189184,0.0350587,0.0472115
292.7,0.0189161,0.0350166,0.0472579
292.8,0.0189133,0.0349749,0.0473044
292.9,0.01891,0.0349335,0.047351
293,0.0189063,0.0348925,0.0473977
293.1,0.0189021,0.0348519,0.0474445
293.2,0.0188975,0.0348116,0.0474913
293.3,0.0188925,0.0347717,0.0475383
293.4,0.018887,0.0347323,0.0475853
293.5,0.0188811,0.0346932,0.0476323
293.6,0.0188747,0.0346545,0.0476794
293.7,0.0188679,0.0346162,0.0477266
293.8,0.0188607,0.0345784,0.0477737
293.9,0.0188531,0.034541,0.0478209
294,0.018845,0.034504,0.0478681
294.1,0.0188365,0.0344674,0.0479153
294.2,0.0188276,0.0344313,0.0479625
294.3,0.0188183,0.0343956,0.0480097
294.4,0.0188085,0.0343604,0.0480568
294.5,0.0187984,0.0343256,0.048104
294.6,0.0187878,0.0342913,0.048151
294.7,0.0187768,0.0342575,0.048198
294.8,0.0187655,0.0342241,0.048245
294.9,0.0187537,0.0341912,0.0482919
295,0.0187415,0.0341588,0.0483387
295.1,0.018729,0.0341268,0.0483854
295.2,0.0187161,0.0340954,0.0484321
295.3,0.0187027,0.0340644,0.0484786
295.4,0.018689,0.034034,0.048525
295.5,0.018675,0.034004,0.0485713
295.6,0.0186605,0.0339746,0.0486175
295.7,0.0186457,0.0339456,0.0486635
295.8,0.0186306,0.0339172,0.0487094
295.9,0.018615,0.0338893,0.0487551
296,0.0185992,0.0338619,0.0488007
296.1,0.0185829,0.033835,0.048846
296.2,0.0185664,0.0338087,0.0488912
296.3,0.0185494,0.0337829,0.0489363
296.4,0.0185322,0.0337576,0.0489811
296.5,0.0185146,0.0337329,0.0490257
296.6,0.0184967,0.0337087,0.0490701
296.7,0.0184785,0.033685,0.0491143
296.8,0.0184599,0.0336619,0.0491582
296.9,0.0184411,0.0336393,0.049202
297,0.0184219,0.0336173,0.0492454
297.1,0.0184024,0.0335959,0.0492886
297.2,0.0183827,0.033575,0.0493316
297.3,0.0183626,0.0335546,0.0493743
297.4,0.0183423,0.0335348,0.0494167
297.5,0.0183217,0.0335156,0.0494588
297.6,0.0183008,0.033497,0.0495007
297.7,0.0182796,0.0334789,0.0495422
297.8,0.0182581,0.0334613,0.0495834
297.9,0.0182365,0.0334444,0.0496243
298,0.0182145,0.033428,0.0496649
298.1,0.0181923,0.0334122,0.0497052
298.2,0.0181699,0.0333969,0.0497451
298.3,0.0181472,0.0333823,0.0497847
298.4,0.0181243,0.0333682,0.049824
298.5,0.0181011,0.0333547,0.0498629
298.6,0.0180777,0.0333417,0.0499014
298.7,0.0180542,0.0333294,0.0499395
298.8,0.0180304,0.0333176,0.0499773
298.9,0.0180064,0.0333064,0.0500147
299,0.0179822,0.0332957,0.0500517
299.1,0.0179578,0.0332857,0.0500883
299.2,0.0179332,0.0332762,0.0501245
299.3,0.0179084,0.0332674,0.0501603
299.4,0.0178835,0.0332591,0.0501957
299.5,0.0178584,0.0332513,0.0502307
299.6,0.0178331,0.0332442,0.0502652
299.7,0.0178076,0.0332376,0.0502994
299.8,0.017782,0.0332317,0.050333
299.9,0.0177563,0.0332263,0.0503663
300,0.0177304,0.0332214,0.0503991
300.1,0.0177044,0.0332172,0.0504314
300.2,0.0176782,0.0332135,0.0504633
300.3,0.0176519,0.0332105,0.0504947
300.4,0.0176255,0.033208,0.0505256
300.5,0.017599,0.033206,0.0505561
300.6,0.0175723,0.0332047,0.0505861
300.7,0.0175456,0.0332039,0.0506156
300.8,0.0175188,0.0332037,0.0506446
300.9,0.0174918,0.0332041,0.0506731
301,0.0174648,0.033205,0.0507012
301.1,0.0174377,0.0332065,0.0507287
301.2,0.0174105,0.0332086,0.0507557
301.3,0.0173832,0.0332112,0.0507822
301.4,0.0173559,0.0332144,0.0508083
301.5,0.0173285,0.0332182,0.0508337
301.6,0.0173011,0.0332225,0.0508587
301.7,0.0172736,0.0332274,0.0508831
301.8,0.0172461,0.0332329,0.0509071
301.9,0.0172185,0.0332389,0.0509304
302,0.0171909,0.0332455,0.0509533
302.1,0.0171633,0.0332526,0.0509756
302.2,0.0171356,0.0332602,0.0509974
302.3,0.017108,0.0332684,0.0510186
302.4,0.0170803,0.0332772,0.0510392
302.5,0.0170526,0.0332865,0.0510594
302.6,0.0170249,0.0332963,0.0510789
302.7,0.0169972,0.0333067,0.051098
302.8,0.0169695,0.0333176,0.0511164
302.9,0.0169418,0.033329,0.0511343
303,0.0169141,0.0333409,0.0511517
303.1,0.0168865,0.0333534,0.0511684
303.2,0.0168589,0.0333664,0.0511846
303.3,0.0168313,0.0333799,0.0512003
303.4,0.0168038,0.033394,0.0512153
303.5,0.0167763,0.0334085,0.0512298
303.6,0.0167488,0.0334236,0.0512438
303.7,0.0167214,0.0334392,0.0512571
303.8,0.016694,0.0334552,0.0512699
303.9,0.0166668,0.0334718,0.0512821
304,0.0166395,0.0334889,0.0512937
304.1,0.0166124,0.0335064,0.0513047
304.2,0.0165853,0.0335245,0.0513152
304.3,0.0165583,0.033543,0.0513251
304.4,0.0165314,0.033562,0.0513344
304.5,0.0165045,0.0335815,0.0513431
304.6,0.0164778,0.0336014,0.0513512
304.7,0.0164511,0.0336219,0.0513588
304.8,0.0164246,0.0336428,0.0513657
304.9,0.0163981,0.0336641,0.0513721
305,0.0163718,0.0336859,0.0513779
305.1,0.0163456,0.0337082,0.0513832
305.2,0.0163195,0.0337309,0.0513878
305.3,0.0162935,0.033754,0.0513919
305.4,0.0162676,0.0337776,0.0513953
305.5,0.0162419,0.0338016,0.0513982
305.6,0.0162162,0.0338261,0.0514005
305.7,0.0161908,0.033851,0.0514023
305.8,0.0161654,0.0338762,0.0514034
305.9,0.0161402,0.033902,0.051404
306,0.0161152,0.0339281,0.051404
306.1,0.0160903,0.0339546,0.0514034
306.2,0.0160655,0.0339815,0.0514023
306.3,0.016041,0.0340089,0.0514006
306.4,0.0160165,0.0340366,0.0513983
306.5,0.0159923,0.0340647,0.0513954
306.6,0.0159682,0.0340932,0.051392
306.7,0.0159442,0.034122,0.051388
306.8,0.0159205,0.0341512,0.0513835
306.9,0.0158969,0.0341808,0.0513783
307,0.0158735,0.0342108,0.0513727
307.1,0.0158503,0.0342411,0.0513664
307.2,0.0158273,0.0342718,0.0513596
307.3,0.0158044,0.0343028,0.0513523
307.4,0.0157818,0.0343341,0.0513444
307.5,0.0157593,0.0343658,0.0513359
307.6,0.0157371,0.0343978,0.0513269
307.7,0.015715,0.0344301,0.0513174
307.8,0.0156932,0.0344627,0.0513073
307.9,0.0156715,0.0344957,0.0512967
308,0.0156501,0.034529,0.0512856
308.1,0.0156289,0.0345625,0.0512739
308.2,0.0156078,0.0345964,0.0512617
308.3,0.0155871,0.0346305,0.051249
308.4,0.0155665,0.0346649,0.0512357
308.5,0.0155461,0.0346996,0.051222
308.6,0.015526,0.0347346,0.0512077
308.7,0.0155061,0.0347698,0.0511929
308.8,0.0154864,0.0348053,0.0511776
308.9,0.015467,0.034841,0.0511618
309,0.0154477,0.034877,0.0511455
309.1,0.0154288,0.0349132,0.0511287
309.2,0.01541,0.0349496,0.0511114
309.3,0.0153915,0.0349863,0.0510936
309.4,0.0153733,0.0350232,0.0510754
309.5,0.0153552,0.0350603,0.0510566
309.6,0.0153375,0.0350976,0.0510374
309.7,0.0153199,0.0351352,0.0510177
309.8,0.0153027,0.0351729,0.0509976
309.9,0.0152856,0.0352108,0.050977
310,0.0152689,0.0352489,0.0509559
310.1,0.0152524,0.0352871,0.0509344
310.2,0.0152361,0.0353256,0.0509124
310.3,0.0152201,0.0353642,0.05089
310.4,0.0152043,0.0354029,0.0508672
310.5,0.0151889,0.0354418,0.0508439
310.6,0.0151736,0.0354809,0.0508202
310.7,0.0151587,0.0355201,0.0507961
310.8,0.015144,0.0355594,0.0507715
310.9,0.0151296,0.0355988,0.0507465
311,0.0151154,0.0356384,0.0507212
311.1,0.0151015,0.035678,0.0506954
311.2,0.0150879,0.0357178,0.0506692
311.3,0.0150746,0.0357577,0.0506427
311.4,0.0150615,0.0357977,0.0506157
311.5,0.0150487,0.0358377,0.0505884
311.6,0.0150362,0.0358778,0.0505607
311.7,0.0150239,0.035918,0.0505326
311.8,0.015012,0.0359583,0.0505042
311.9,0.0150003,0.0359986,0.0504754
312,0.0149889,0.036039,0.0504462
312.1,0.0149777,0.0360794,0.0504167
312.2,0.0149669,0.0361198,0.0503869
312.3,0.0149563,0.0361603,0.0503567
312.4,0.0149461,0.0362008,0.0503262
312.5,0.0149361,0.0362413,0.0502954
312.6,0.0149264,0.0362819,0.0502642
312.7,0.0149169,0.0363224,0.0502328
312.8,0.0149078,0.0363629,0.050201
312.9,0.014899,0.0364034,0.050169
313,0.0148904,0.036444,0.0501366
313.1,0.0148821,0.0364844,0.050104
313.2,0.0148742,0.0365249,0.050071
313.3,0.0148665,0.0365653,0.0500378
313.4,0.0148591,0.0366057,0.0500044
313.5,0.014852,0.036646,0.0499706
313.6,0.0148451,0.0366863,0.0499367
313.7,0.0148386,0.0367265,0.0499024
313.8,0.0148324,0.0367666,0.0498679
313.9,0.0148264,0.0368066,0.0498332
314,0.0148208,0.0368466,0.0497983
314.1,0.0148154,0.0368865,0.0497631
314.2,0.0148104,0.0369263,0.0497277
314.3,0.0148056,0.036966,0.0496921
314.4,0.0148011,0.0370055,0.0496563
314.5,0.0147969,0.037045,0.0496203
314.6,0.014793,0.0370843,0.0495841
314.7,0.0147894,0.0371235,0.0495477
314.8,0.0147861,0.0371626,0.0495111
314.9,0.0147831,0.0372015,0.0494744
315,0.0147804,0.0372403,0.0494375
315.1,0.014778,0.0372789,0.0494004
315.2,0.0147759,0.0373174,0.0493632
315.3,0.014774,0.0373556,0.0493259
315.4,0.0147725,0.0373937,0.0492884
315.5,0.0147713,0.0374317,0.0492507
315.6,0.0147703,0.0374694,0.049213
315.7,0.0147697,0.037507,0.0491751
315.8,0.0147693,0.0375443,0.0491371
315.9,0.0147692,0.0375815,0.049099
316,0.0147694,0.0376184,0.0490608
316.1,0.01477,0.0376551,0.0490225
316.2,0.0147708,0.0376916,0.0489841
316.3,0.0147718,0.0377278,0.0489456
316.4,0.0147732,0.0377639,0.0489071
316.5,0.0147749,0.0377996,0.0488685
316.6,0.0147769,0.0378352,0.0488298
316.7,0.0147791,0.0378704,0.0487911
316.8,0.0147817,0.0379055,0.0487524
316.9,0.0147845,0.0379402,0.0487136
317,0.0147876,0.0379747,0.0486747
317.1,0.014791,0.0380089,0.0486359
317.2,0.0147947,0.0380428,0.048597
317.3,0.0147987,0.0380764,0.0485581
317.4,0.0148029,0.0381097,0.0485192
317.5,0.0148075,0.0381427,0.0484803
317.6,0.0148123,0.0381755,0.0484414
317.7,0.0148174,0.0382079,0.0484025
317.8,0.0148228,0.03824,0.0483636
317.9,0.0148285,0.0382717,0.0483248
318,0.0148344,0.0383032,0.0482859
318.1,0.0148406,0.0383343,0.0482472
318.2,0.0148471,0.038365,0.0482084
318.3,0.0148539,0.0383955,0.0481697
318.4,0.014861,0.0384255,0.0481311
318.5,0.0148683,0.0384553,0.0480926
318.6,0.0148759,0.0384846,0.0480541
318.7,0.0148838,0.0385136,0.0480156
318.8,0.0148919,0.0385423,0.0479773
318.9,0.0149003,0.0385705,0.0479391
319,0.014909,0.0385984,0.0479009
319.1,0.0149179,0.0386259,0.0478629
319.2,0.0149271,0.038653,0.0478249
319.3,0.0149366,0.0386797,0.0477871
319.4,0.0149464,0.038706,0.0477494
319.5,0.0149564,0.038732,0.0477118
319.6,0.0149666,0.0387575,0.0476743
319.7,0.0149771,0.0387826,0.047637
319.8,0.0149879,0.0388073,0.0475998
319.9,0.0149989,0.0388316,0.0475628
320,0.0150102,0.0388554,0.047526
320.1,0.0150217,0.0388789,0.0474892
320.2,0.0150335,0.0389019,0.0474527
320.3,0.0150455,0.0389244,0.0474163
320.4,0.0150578,0.0389466,0.0473802
320.5,0.0150703,0.0389682,0.0473442
320.6,0.0150831,0.0389895,0.0473083
320.7,0.0150961,0.0390103,0.0472727
320.8,0.0151094,0.0390306,0.0472373
320.9,0.0151228,0.0390505,0.0472021
321,0.0151366,0.03907,0.0471671
321.1,0.0151505,0.0390889,0.0471323
321.2,0.0151647,0.0391074,0.0470978
321.3,0.0151791,0.0391255,0.0470634
321.4,0.0151937,0.0391431,0.0470294
321.5,0.0152086,0.0391601,0.0469955
321.6,0.0152237,0.0391768,0.0469619
321.7,0.015239,0.0391929,0.0469285
321.8,0.0152545,0.0392086,0.0468955
321.9,0.0152703,0.0392238,0.0468626
322,0.0152862,0.0392384,0.04683
322.1,0.0153024,0.0392526,0.0467977
322.2,0.0153188,0.0392664,0.0467657
322.3,0.0153354,0.0392796,0.046734
322.4,0.0153521,0.0392923,0.0467025
322.5,0.0153691,0.0393045,0.0466713
322.6,0.0153863,0.0393163,0.0466405
322.7,0.0154037,0.0393275,0.0466099
322.8,0.0154213,0.0393382,0.0465796
322.9,0.0154391,0.0393484,0.0465497
323,0.015457,0.0393581,0.04652
323.1,0.0154752,0.0393673,0.0464907
323.2,0.0154935,0.039376,0.0464617
323.3,0.015512,0.0393842,0.046433
323.4,0.0155307,0.0393919,0.0464047
323.5,0.0155496,0.039399,0.0463766
323.6,0.0155686,0.0394057,0.046349
323.7,0.0155879,0.0394118,0.0463216
323.8,0.0156072,0.0394174,0.0462947
323.9,0.0156268,0.0394225,0.046268
324,0.0156465,0.0394271,0.0462418
324.1,0.0156663,0.0394312,0.0462159
324.2,0.0156864,0.0394347,0.0461903
324.3,0.0157065,0.0394378,0.0461652
324.4,0.0157268,0.0394403,0.0461404
324.5,0.0157473,0.0394423,0.0461159
324.6,0.0157679,0.0394438,0.0460919
