Time,Species.1,Species.2,Species.3,Species.4,Species.5,Species.6,Species.7
34,31.6228,7.24436,3.46715,1.05696,0.932629,0.932864,1.20196
34.1,31.6228,7.24436,3.46716,1.05942,0.932662,0.932885,1.20198
34.2,31.6228,7.24436,3.46717,1.06188,0.932694,0.932905,1.20199
34.3,31.6228,7.24436,3.46718,1.06433,0.932724,0.932924,1.20201
34.4,31.6228,7.24436,3.46719,1.06676,0.932752,0.932942,1.20202
34.5,31.6228,7.24436,3.46721,1.06919,0.932779,0.932959,1.20204
34.6,31.6228,7.24436,3.46721,1.07161,0.932804,0.932975,1.20205
34.7,31.6228,7.24436,3.46722,1.07401,0.932828,0.93299,1.20206
34.8,31.6228,7.24436,3.46723,1.0764,0.932851,0.933005,1.20207
34.9,31.6228,7.24436,3.46724,1.07879,0.932873,0.933018,1.20208
35,31.6228,7.24436,3.46725,1.08116,0.932893,0.933031,1.20209
35.1,31.6228,7.24436,3.46726,1.08353,0.932912,0.933043,1.2021
35.2,31.6228,7.24436,3.46726,1.08588,0.932931,0.933055,1.20211
35.3,31.6228,7.24436,3.46727,1.08822,0.932948,0.933066,1.20212
35.4,31.6228,7.24436,3.46728,1.09055,0.932964,0.933076,1.20212
35.5,31.6228,7.24436,3.46728,1.09287,0.93298,0.933086,1.20213
35.6,31.6228,7.24436,3.46729,1.09518,0.932994,0.933095,1.20214
35.7,31.6228,7.24436,3.46729,1.09748,0.933008,0.933103,1.20215
35.8,31.6228,7.24436,3.4673,1.09977,0.933021,0.933112,1.20215
35.9,31.6228,7.24436,3.4673,1.10205,0.933034,0.933119,1.20216
36,31.6228,7.24436,3.4673,1.10432,0.933046,0.933127,1.20216
36.1,31.6228,7.24436,3.46731,1.10658,0.933057,0.933134,1.20217
36.2,31.6228,7.24436,3.46731,1.10882,0.933067,0.93314,1.20217
36.3,31.6228,7.24436,3.46732,1.11106,0.933077,0.933147,1.20218
36.4,31.6228,7.24436,3.46732,1.11329,0.933087,0.933152,1.20218
36.5,31.6228,7.24436,3.46732,1.1155,0.933096,0.933158,1.20219
36.6,31.6228,7.24436,3.46732,1.11771,0.933104,0.933163,1.20219
36.7,31.6228,7.24436,3.46733,1.1199,0.933112,0.933168,1.2022
36.8,31.6228,7.24436,3.46733,1.12209,0.93312,0.933173,1.2022
36.9,31.6228,7.24436,3.46733,1.12426,0.933127,0.933177,1.2022
37,31.6228,7.24436,3.46733,1.12642,0.933134,0.933181,1.20221
37.1,31.6228,7.24436,3.46734,1.12858,0.93314,0.933185,1.20221
37.2,31.6228,7.24436,3.46734,1.13072,0.933147,0.933189,1.20221
37.3,31.6228,7.24436,3.46734,1.13285,0.933152,0.933193,1.20222
37.4,31.6228,7.24436,3.46734,1.13497,0.933158,0.933196,1.20222
37.5,31.6228,7.24436,3.46734,1.13708,0.933163,0.933199,1.20222
37.6,31.6228,7.24436,3.46734,1.13918,0.933168,0.933202,1.20222
37.7,31.6228,7.24436,3.46735,1.14127,0.933172,0.933205,1.20223
37.8,31.6228,7.24436,3.46735,1.14335,0.933177,0.933208,1.20223
37.9,31.6228,7.24436,3.46735,1.14541,0.933181,0.93321,1.20223
38,31.6228,7.24436,3.46735,1.14747,0.933185,0.933213,1.20223
38.1,31.6228,7.24436,3.46735,1.14952,0.933189,0.933215,1.20223
38.2,31.6228,7.24436,3.46735,1.15156,0.933192,0.933217,1.20223
38.3,31.6228,7.24436,3.46735,1.15358,0.933196,0.933219,1.20224
38.4,31.6228,7.24436,3.46735,1.1556,0.933199,0.933221,1.20224
38.5,31.6228,7.24436,3.46736,1.1576,0.933202,0.933223,1.20224
38.6,31.6228,7.24436,3.46736,1.1596,0.933204,0.933225,1.20224
38.7,31.6228,7.24436,3.46736,1.16158,0.933207,0.933226,1.20224
38.8,31.6228,7.24436,3.46736,1.16355,0.93321,0.933228,1.20224
38.9,31.6228,7.24436,3.46736,1.16552,0.933212,0.933229,1.20224
39,31.6228,7.24436,3.46736,1.16747,0.933214,0.933231,1.20225
39.1,31.6228,7.24436,3.46736,1.16941,0.933216,0.933232,1.20225
39.2,31.6228,7.24436,3.46736,1.17135,0.933219,0.933233,1.20225
39.3,31.6228,7.24436,3.46736,1.17327,0.93322,0.933234,1.20225
39.4,31.6228,7.24436,3.46736,1.17518,0.933222,0.933235,1.20225
39.5,31.6228,7.24436,3.46736,1.17708,0.933224,0.933236,1.20225
39.6,31.6228,7.24436,3.46736,1.17897,0.933226,0.933237,1.20225
39.7,31.6228,7.24436,3.46736,1.18085,0.933227,0.933238,1.20225
39.8,31.6228,7.24436,3.46736,1.18272,0.933229,0.933239,1.20225
39.9,31.6228,7.24436,3.46736,1.18458,0.93323,0.93324,1.20225
40,31.6228,7.24436,3.46736,1.18643,0.933231,0.933241,1.20225
40.1,31.6228,7.24436,3.46736,1.18827,0.933233,0.933241,1.20225
40.2,31.6228,7.24436,3.46736,1.1901,0.933234,0.933242,1.20225
40.3,31.6228,7.24436,3.46736,1.19191,0.933235,0.933243,1.20226
40.4,31.6228,7.24436,3.46736,1.19372,0.933236,0.933243,1.20226
40.5,31.6228,7.24436,3.46736,1.19552,0.933237,0.933244,1.20226
40.6,31.6228,7.24436,3.46736,1.19731,0.933238,0.933245,1.20226
40.7,31.6228,7.24436,3.46737,1.19909,0.933239,0.933245,1.20226
40.8,31.6228,7.24436,3.46737,1.20085,0.93324,0.933246,1.20226
40.9,31.6228,7.24436,3.46737,1.20261,0.93324,0.933246,1.20226
41,31.6228,7.24436,3.46737,1.20436,0.933241,0.933247,1.20226
41.1,31.6228,7.24436,3.46737,1.20609,0.933242,0.933247,1.20226
41.2,31.6228,7.24436,3.46737,1.20782,0.933242,0.933247,1.20226
41.3,31.6228,7.24436,3.46737,1.20954,0.933243,0.933248,1.20226
41.4,31.6228,7.24436,3.46737,1.21125,0.933244,0.933248,1.20226
41.5,31.6228,7.24436,3.46737,1.21294,0.933244,0.933248,1.20226
41.6,31.6228,7.24436,3.46737,1.21463,0.933245,0.933249,1.20226
41.7,31.6228,7.24436,3.46737,1.21631,0.933245,0.933249,1.20226
41.8,31.6228,7.24436,3.46737,1.21797,0.933246,0.933249,1.20226
41.9,31.6228,7.24436,3.46737,1.21963,0.933246,0.93325,1.20226
42,31.6228,7.24436,3.46737,1.22128,0.933247,0.93325,1.20226
42.1,31.6228,7.24436,3.46737,1.22292,0.933247,0.93325,1.20226
42.2,31.6228,7.24436,3.46737,1.22455,0.933247,0.93325,1.20226
42.3,31.6228,7.24436,3.46737,1.22616,0.933248,0.933251,1.20226
42.4,31.6228,7.24436,3.46737,1.22777,0.933248,0.933251,1.20226
42.5,31.6228,7.24436,3.46737,1.22937,0.933249,0.933251,1.20226
42.6,31.6228,7.24436,3.46737,1.23096,0.933249,0.933251,1.20226
42.7,31.6228,7.24436,3.46737,1.23254,0.933249,0.933251,1.20226
42.8,31.6228,7.24436,3.46737,1.23411,0.933249,0.933251,1.20226
42.9,31.6228,7.24436,3.46737,1.23567,0.93325,0.933252,1.20226
43,31.6228,7.24436,3.46737,1.23722,0.93325,0.933252,1.20226
43.1,31.6228,7.24436,3.46737,1.23876,0.93325,0.933252,1.20226
43.2,31.6228,7.24436,3.46737,1.24029,0.93325,0.933252,1.20226
43.3,31.6228,7.24436,3.46737,1.24181,0.933251,0.933252,1.20226
43.4,31.6228,7.24436,3.46737,1.24333,0.933251,0.933252,1.20226
43.5,31.6228,7.24436,3.46737,1.24483,0.933251,0.933252,1.20226
43.6,31.6228,7.24436,3.46737,1.24632,0.933251,0.933252,1.20226
43.7,31.6228,7.24436,3.46737,1.24781,0.933251,0.933253,1.20226
43.8,31.6228,7.24436,3.46737,1.24928,0.933251,0.933253,1.20226
43.9,31.6228,7.24436,3.46737,1.25075,0.933252,0.933253,1.20226
44,31.6228,7.24436,3.46737,1.2522,0.933252,0.933253,1.20226
44.1,31.6228,7.24436,3.46737,1.25365,0.933252,0.933253,1.20226
44.2,31.6228,7.24436,3.46737,1.25509,0.933252,0.933253,1.20226
44.3,31.6228,7.24436,3.46737,1.25652,0.933252,0.933253,1.20226
44.4,31.6228,7.24436,3.46737,1.25794,0.933252,0.933253,1.20226
44.5,31.6228,7.24436,3.46737,1.25935,0.933252,0.933253,1.20226
44.6,31.6228,7.24436,3.46737,1.26075,0.933252,0.933253,1.20226
44.7,31.6228,7.24436,3.46737,1.26214,0.933253,0.933253,1.20226
44.8,31.6228,7.24436,3.46737,1.26353,0.933253,0.933253,1.20226
44.9,31.6228,7.24436,3.46737,1.2649,0.933253,0.933253,1.20226
45,31.6228,7.24436,3.46737,1.26627,0.933253,0.933253,1.20226
45.1,31.6228,7.24436,3.46737,1.26762,0.933253,0.933254,1.20226
45.2,31.6228,7.24436,3.46737,1.26897,0.933253,0.933254,1.20226
45.3,31.6228,7.24436,3.46737,1.27031,0.933253,0.933254,1.20226
45.4,31.6228,7.24436,3.46737,1.27164,0.933253,0.933254,1.20226
45.5,31.6228,7.24436,3.46737,1.27296,0.933253,0.933254,1.20226
45.6,31.6228,7.24436,3.46737,1.27428,0.933253,0.933254,1.20226
45.7,31.6228,7.24436,3.46737,1.27558,0.933253,0.933254,1.20226
45.8,31.6228,7.24436,3.46737,1.27688,0.933253,0.933254,1.20226
45.9,31.6228,7.24436,3.46737,1.27816,0.933253,0.933254,1.20226
46,31.6228,7.24436,3.46737,1.27944,0.933253,0.933254,1.20226
46.1,31.6228,7.24436,3.46737,1.28071,0.933254,0.933254,1.20226
46.2,31.6228,7.24436,3.46737,1.28197,0.933254,0.933254,1.20226
46.3,31.6228,7.24436,3.46737,1.28323,0.933254,0.933254,1.20226
46.4,31.6228,7.24436,3.46737,1.28447,0.933254,0.933254,1.20226
46.5,31.6228,7.24436,3.46737,1.28571,0.933254,0.933254,1.20226
46.6,31.6228,7.24436,3.46737,1.28694,0.933254,0.933254,1.20226
46.7,31.6228,7.24436,3.46737,1.28816,0.933254,0.933254,1.20226
46.8,31.6228,7.24436,3.46737,1.28937,0.933254,0.933254,1.20226
46.9,31.6228,7.24436,3.46737,1.29057,0.933254,0.933254,1.20226
47,31.6228,7.24436,3.46737,1.29177,0.933254,0.933254,1.20226
47.1,31.6228,7.24436,3.46737,1.29295,0.933254,0.933254,1.20226
47.2,31.6228,7.24436,3.46737,1.29413,0.933254,0.933254,1.20226
47.3,31.6228,7.24436,3.46737,1.2953,0.933254,0.933254,1.20226
47.4,31.6228,7.24436,3.46737,1.29647,0.933254,0.933254,1.20226
47.5,31.6228,7.24436,3.46737,1.29762,0.933254,0.933254,1.20226
47.6,31.6228,7.24436,3.46737,1.29877,0.933254,0.933254,1.20226
47.7,31.6228,7.24436,3.46737,1.29991,0.933254,0.933254,1.20226
47.8,31.6228,7.24436,3.46737,1.30104,0.933254,0.933254,1.20226
47.9,31.6228,7.24436,3.46737,1.30216,0.933254,0.933254,1.20226
48,31.6228,7.24436,3.46737,1.30328,0.933254,0.933254,1.20226
48.1,31.6228,7.24436,3.46737,1.30438,0.933254,0.933254,1.20226
48.2,31.6228,7.24436,3.46737,1.30548,0.933254,0.933254,1.20226
48.3,31.6228,7.24436,3.46737,1.30658,0.933254,0.933254,1.20226
48.4,31.6228,7.24436,3.46737,1.30766,0.933254,0.933254,1.20226
48.5,31.6228,7.24436,3.46737,1.30874,0.933254,0.933254,1.20226
48.6,31.6228,7.24436,3.46737,1.30981,0.933254,0.933254,1.20226
48.7,31.6228,7.24436,3.46737,1.31087,0.933254,0.933254,1.20226
48.8,31.6228,7.24436,3.46737,1.31193,0.933254,0.933254,1.20226
48.9,31.6228,7.24436,3.46737,1.31297,0.933254,0.933254,1.20226
49,31.6228,7.24436,3.46737,1.31401,0.933254,0.933254,1.20226
49.1,31.6228,7.24436,3.46737,1.31504,0.933254,0.933254,1.20226
49.2,31.6228,7.24436,3.46737,1.31607,0.933254,0.933254,1.20226
49.3,31.6228,7.24436,3.46737,1.31709,0.933254,0.933254,1.20226
49.4,31.6228,7.24436,3.46737,1.3181,0.933254,0.933254,1.20226
49.5,31.6228,7.24436,3.46737,1.3191,0.933254,0.933254,1.20226
49.6,31.6228,7.24436,3.46737,1.3201,0.933254,0.933254,1.20226
49.7,31.6228,7.24436,3.46737,1.32109,0.933254,0.933254,1.20226
49.8,31.6228,7.24436,3.46737,1.32207,0.933254,0.933254,1.20226
49.9,31.6228,7.24436,3.46737,1.32305,0.933254,0.933254,1.20226
50,31.6228,7.24436,3.46737,1.32401,0.933254,0.933254,1.20226
50.1,31.6228,7.24436,3.46737,1.32497,0.933254,0.933254,1.20226
50.2,31.6228,7.24436,3.46737,1.32593,0.933254,0.933254,1.20226
50.3,31.6228,7.24436,3.46737,1.32688,0.933254,0.933254,1.20226
50.4,31.6228,7.24436,3.46737,1.32782,0.933254,0.933254,1.20226
50.5,31.6228,7.24436,3.46737,1.32875,0.933254,0.933254,1.20226
50.6,31.6228,7.24436,3.46737,1.32968,0.933254,0.933254,1.20226
50.7,31.6228,7.24436,3.46737,1.3306,0.933254,0.933254,1.20226
50.8,31.6228,7.24436,3.46737,1.33151,0.933254,0.933254,1.20226
50.9,31.6228,7.24436,3.46737,1.33242,0.933254,0.933254,1.20226
51,31.6228,7.24436,3.46737,1.33332,0.933254,0.933254,1.20226
51.1,31.6228,7.24436,3.46737,1.33421,0.933254,0.933254,1.20226
51.2,31.6228,7.24436,3.46737,1.3351,0.933254,0.933254,1.20226
51.3,31.6228,7.24436,3.46737,1.33598,0.933254,0.933254,1.20226
51.4,31.6228,7.24436,3.46737,1.33685,0.933254,0.933254,1.20226
51.5,31.6228,7.24436,3.46737,1.33772,0.933254,0.933254,1.20226
51.6,31.6228,7.24436,3.46737,1.33858,0.933254,0.933254,1.20226
51.7,31.6228,7.24436,3.46737,1.33944,0.933254,0.933254,1.20226
51.8,31.6228,7.24436,3.46737,1.34029,0.933254,0.933254,1.20226
51.9,31.6228,7.24436,3.46737,1.34113,0.933254,0.933254,1.20226
52,31.6228,7.24436,3.46737,1.34197,0.933254,0.933254,1.20226
52.1,31.6228,7.24436,3.46737,1.3428,0.933254,0.933254,1.20226
52.2,31.6228,7.24436,3.46737,1.34362,0.933254,0.933254,1.20226
52.3,31.6228,7.24436,3.46737,1.34444,0.933254,0.933254,1.20226
52.4,31.6228,7.24436,3.46737,1.34525,0.933254,0.933254,1.20226
52.5,31.6228,7.24436,3.46737,1.34605,0.933254,0.933254,1.20226
52.6,31.6228,7.24436,3.46737,1.34685,0.933254,0.933254,1.20226
52.7,31.6228,7.24436,3.46737,1.34765,0.933254,0.933254,1.20226
52.8,31.6228,7.24436,3.46737,1.34844,0.933254,0.933254,1.20226
52.9,31.6228,7.24436,3.46737,1.34922,0.933254,0.933254,1.20226
53,31.6228,7.24436,3.46737,1.34999,0.933254,0.933254,1.20226
53.1,31.6228,7.24436,3.46737,1.35076,0.933254,0.933254,1.20226
53.2,31.6228,7.24436,3.46737,1.35153,0.933254,0.933254,1.20226
53.3,31.6228,7.24436,3.46737,1.35229,0.933254,0.933254,1.20226
53.4,31.6228,7.24436,3.46737,1.35304,0.933254,0.933254,1.20226
53.5,31.6228,7.24436,3.46737,1.35379,0.933254,0.933254,1.20226
53.6,31.6228,7.24436,3.46737,1.35453,0.933254,0.933254,1.20226
53.7,31.6228,7.24436,3.46737,1.35526,0.933254,0.933254,1.20226
53.8,31.6228,7.24436,3.46737,1.356,0.933254,0.933254,1.20226
53.9,31.6228,7.24436,3.46737,1.35672,0.933254,0.933254,1.20226
54,31.6228,7.24436,3.46737,1.35744,0.933254,0.933254,1.20226
54.1,31.6228,7.24436,3.46737,1.35815,0.933254,0.933254,1.20226
54.2,31.6228,7.24436,3.46737,1.35886,0.933254,0.933254,1.20226
54.3,31.6228,7.24436,3.46737,1.35957,0.933254,0.933254,1.20226
54.4,31.6228,7.24436,3.46737,1.36026,0.933254,0.933254,1.20226
54.5,31.6228,7.24436,3.46737,1.36096,0.933254,0.933254,1.20226
54.6,31.6228,7.24436,3.46737,1.36164,0.933254,0.933254,1.20226
54.7,31.6228,7.24436,3.46737,1.36233,0.933254,0.933254,1.20226
54.8,31.6228,7.24436,3.46737,1.363,0.933254,0.933254,1.20226
54.9,31.6228,7.24436,3.46737,1.36367,0.933254,0.933254,1.20226
55,31.6228,7.24436,3.46737,1.36434,0.933254,0.933254,1.20226
55.1,31.6228,7.24436,3.46737,1.365,0.933254,0.933254,1.20226
55.2,31.6228,7.24436,3.46737,1.36566,0.933254,0.933254,1.20226
55.3,31.6228,7.24436,3.46737,1.36631,0.933254,0.933254,1.20226
55.4,31.6228,7.24436,3.46737,1.36695,0.933254,0.933254,1.20226
55.5,31.6228,7.24436,3.46737,1.3676,0.933254,0.933254,1.20226
55.6,31.6228,7.24436,3.46737,1.36823,0.933254,0.933254,1.20226
55.7,31.6228,7.24436,3.46737,1.36886,0.933254,0.933254,1.20226
55.8,31.6228,7.24436,3.46737,1.36949,0.933254,0.933254,1.20226
55.9,31.6228,7.24436,3.46737,1.37011,0.933254,0.933254,1.20226
56,31.6228,7.24436,3.46737,1.37073,0.933254,0.933254,1.20226
56.1,31.6228,7.24436,3.46737,1.37134,0.933254,0.933254,1.20226
56.2,31.6228,7.24436,3.46737,1.37195,0.933254,0.933254,1.20226
56.3,31.6228,7.24436,3.46737,1.37255,0.933254,0.933254,1.20226
56.4,31.6228,7.24436,3.46737,1.37315,0.933254,0.933254,1.20226
56.5,31.6228,7.24436,3.46737,1.37374,0.933254,0.933254,1.20226
56.6,31.6228,7.24436,3.46737,1.37433,0.933254,0.933254,1.20226
56.7,31.6228,7.24436,3.46737,1.37491,0.933254,0.933254,1.20226
56.8,31.6228,7.24436,3.46737,1.37549,0.933254,0.933254,1.20226
56.9,31.6228,7.24436,3.46737,1.37607,0.933254,0.933254,1.20226
57,31.6228,7.24436,3.46737,1.37664,0.933254,0.933254,1.20226
57.1,31.6228,7.24436,3.46737,1.37721,0.933254,0.933254,1.20226
57.2,31.6228,7.24436,3.46737,1.37777,0.933254,0.933254,1.20226
57.3,31.6228,7.24436,3.46737,1.37832,0.933254,0.933254,1.20226
57.4,31.6228,7.24436,3.46737,1.37888,0.933254,0.933254,1.20226
57.5,31.6228,7.24436,3.46737,1.37943,0.933254,0.933254,1.20226
57.6,31.6228,7.24436,3.46737,1.37997,0.933254,0.933254,1.20226
57.7,31.6228,7.24436,3.46737,1.38051,0.933254,0.933254,1.20226
57.8,31.6228,7.24436,3.46737,1.38105,0.933254,0.933254,1.20226
57.9,31.6228,7.24436,3.46737,1.38158,0.933254,0.933254,1.20226
58,31.6228,7.24436,3.46737,1.3821,0.933254,0.933254,1.20226
58.1,31.6228,7.24436,3.46737,1.38263,0.933254,0.933254,1.20226
58.2,31.6228,7.24436,3.46737,1.38315,0.933254,0.933254,1.20226
58.3,31.6228,7.24436,3.46737,1.38366,0.933254,0.933254,1.20226
58.4,31.6228,7.24436,3.46737,1.38417,0.933254,0.933254,1.20226
58.5,31.6228,7.24436,3.46737,1.38468,0.933254,0.933254,1.20226
58.6,31.6228,7.24436,3.46737,1.38518,0.933254,0.933254,1.20226
58.7,31.6228,7.24436,3.46737,1.38568,0.933254,0.933254,1.20226
58.8,31.6228,7.24436,3.46737,1.38618,0.933254,0.933254,1.20226
58.9,31.6228,7.24436,3.46737,1.38667,0.933254,0.933254,1.20226
59,31.6228,7.24436,3.46737,1.38715,0.933254,0.933254,1.20226
59.1,31.6228,7.24436,3.46737,1.38764,0.933254,0.933254,1.20226
59.2,31.6228,7.24436,3.46737,1.38812,0.933254,0.933254,1.20226
59.3,31.6228,7.24436,3.46737,1.38859,0.933254,0.933254,1.20226
59.4,31.6228,7.24436,3.46737,1.38906,0.933254,0.933254,1.20226
59.5,31.6228,7.24436,3.46737,1.38953,0.933254,0.933254,1.20226
59.6,31.6228,7.24436,3.46737,1.39,0.933254,0.933254,1.20226
59.7,31.6228,7.24436,3.46737,1.39046,0.933254,0.933254,1.20226
59.8,31.6228,7.24436,3.46737,1.39091,0.933254,0.933254,1.20226
59.9,31.6228,7.24436,3.46737,1.39137,0.933254,0.933254,1.20226
60,31.6228,7.24436,3.46737,1.39182,0.933254,0.933254,1.20226
60.1,31.6228,7.24436,3.46737,1.39226,0.933254,0.933254,1.20226
60.2,31.6228,7.24436,3.46737,1.3927,0.933254,0.933254,1.20226
60.3,31.6228,7.24436,3.46737,1.39314,0.933254,0.933254,1.20226
60.4,31.6228,7.24436,3.46737,1.39358,0.933254,0.933254,1.20226
60.5,31.6228,7.24436,3.46737,1.39401,0.933254,0.933254,1.20226
60.6,31.6228,7.24436,3.46737,1.39444,0.933254,0.933254,1.20226
60.7,31.6228,7.24436,3.46737,1.39486,0.933254,0.933254,1.20226
60.8,31.6228,7.24436,3.46737,1.39529,0.933254,0.933254,1.20226
60.9,31.6228,7.24436,3.46737,1.3957,0.933254,0.933254,1.20226
61,31.6228,7.24436,3.46737,1.39612,0.933254,0.933254,1.20226
61.1,31.6228,7.24436,3.46737,1.39653,0.933254,0.933254,1.20226
61.2,31.6228,7.24436,3.46737,1.39694,0.933254,0.933254,1.20226
61.3,31.6228,7.24436,3.46737,1.39734,0.933254,0.933254,1.20226
61.4,31.6228,7.24436,3.46737,1.39774,0.933254,0.933254,1.20226
61.5,31.6228,7.24436,3.46737,1.39814,0.933254,0.933254,1.20226
61.6,31.6228,7.24436,3.46737,1.39854,0.933254,0.933254,1.20226
61.7,31.6228,7.24436,3.46737,1.39893,0.933254,0.933254,1.20226
61.8,31.6228,7.24436,3.46737,1.39932,0.933254,0.933254,1.20226
61.9,31.6228,7.24436,3.46737,1.3997,0.933254,0.933254,1.20226
62,31.6228,7.24436,3.46737,1.40009,0.933254,0.933254,1.20226
62.1,31.6228,7.24436,3.46737,1.40047,0.933254,0.933254,1.20226
62.2,31.6228,7.24436,3.46737,1.40084,0.933254,0.933254,1.20226
62.3,31.6228,7.24436,3.46737,1.40122,0.933254,0.933254,1.20226
62.4,31.6228,7.24436,3.46737,1.40159,0.933254,0.933254,1.20226
62.5,31.6228,7.24436,3.46737,1.40195,0.933254,0.933254,1.20226
62.6,31.6228,7.24436,3.46737,1.40232,0.933254,0.933254,1.20226
62.7,31.6228,7.24436,3.46737,1.40268,0.933254,0.933254,1.20226
62.8,31.6228,7.24436,3.46737,1.40304,0.933254,0.933254,1.20226
62.9,31.6228,7.24436,3.46737,1.40339,0.933254,0.933254,1.20226
63,31.6228,7.24436,3.46737,1.40375,0.933254,0.933254,1.20226
63.1,31.6228,7.24436,3.46737,1.4041,0.933254,0.933254,1.20226
63.2,31.6228,7.24436,3.46737,1.40444,0.933254,0.933254,1.20226
63.3,31.6228,7.24436,3.46737,1.40479,0.933254,0.933254,1.20226
63.4,31.6228,7.24436,3.46737,1.40513,0.933254,0.933254,1.20226
63.5,31.6228,7.24436,3.46737,1.40547,0.933254,0.933254,1.20226
63.6,31.6228,7.24436,3.46737,1.4058,0.933254,0.933254,1.20226
63.7,31.6228,7.24436,3.46737,1.40614,0.933254,0.933254,1.20226
63.8,31.6228,7.24436,3.46737,1.40647,0.933254,0.933254,1.20226
63.9,31.6228,7.24436,3.46737,1.40679,0.933254,0.933254,1.20226
64,31.6228,7.24436,3.46737,1.40712,0.933254,0.933254,1.20226
64.1,31.6228,7.24436,3.46737,1.40744,0.933254,0.933254,1.20226
64.2,31.6228,7.24436,3.46737,1.40776,0.933254,0.933254,1.20226
64.3,31.6228,7.24436,3.46737,1.40808,0.933254,0.933254,1.20226
64.4,31.6228,7.24436,3.46737,1.40839,0.933254,0.933254,1.20226
64.5,31.6228,7.24436,3.46737,1.4087,0.933254,0.933254,1.20226
64.6,31.6228,7.24436,3.46737,1.40901,0.933254,0.933254,1.20226
64.7,31.6228,7.24436,3.46737,1.40932,0.933254,0.933254,1.20226
64.8,31.6228,7.24436,3.46737,1.40962,0.933254,0.933254,1.20226
64.9,31.6228,7.24436,3.46737,1.40992,0.933254,0.933254,1.20226
65,31.6228,7.24436,3.46737,1.41022,0.933254,0.933254,1.20226
65.1,31.6228,7.24436,3.46737,1.41052,0.933254,0.933254,1.20226
65.2,31.6228,7.24436,3.46737,1.41082,0.933254,0.933254,1.20226
65.3,31.6228,7.24436,3.46737,1.41111,0.933254,0.933254,1.20226
65.4,31.6228,7.24436,3.46737,1.4114,0.933254,0.933254,1.20226
65.5,31.6228,7.24436,3.46737,1.41168,0.933254,0.933254,1.20226
65.6,31.6228,7.24436,3.46737,1.41197,0.933254,0.933254,1.20226
65.7,31.6228,7.24436,3.46737,1.41225,0.933254,0.933254,1.20226
65.8,31.6228,7.24436,3.46737,1.41253,0.933254,0.933254,1.20226
65.9,31.6228,7.24436,3.46737,1.41281,0.933254,0.933254,1.20226
66,31.6228,7.24436,3.46737,1.41308,0.933254,0.933254,1.20226
66.1,31.6228,7.24436,3.46737,1.41336,0.933254,0.933254,1.20226
66.2,31.6228,7.24436,3.46737,1.41363,0.933254,0.933254,1.20226
66.3,31.6228,7.24436,3.46737,1.4139,0.933254,0.933254,1.20226
66.4,31.6228,7.24436,3.46737,1.41416,0.933254,0.933254,1.20226
66.5,31.6228,7.24436,3.46737,1.41443,0.933254,0.933254,1.20226
66.6,31.6228,7.24436,3.46737,1.41469,0.933254,0.933254,1.20226
66.7,31.6228,7.24436,3.46737,1.41495,0.933254,0.933254,1.20226
66.8,31.6228,7.24436,3.46737,1.41521,0.933254,0.933254,1.20226
66.9,31.6228,7.24436,3.46737,1.41546,0.933254,0.933254,1.20226
67,31.6228,7.24436,3.46737,1.41572,0.933254,0.933254,1.20226
67.1,31.6228,7.24436,3.46737,1.41597,0.933254,0.933254,1.20226
67.2,31.6228,7.24436,3.46737,1.41622,0.933254,0.933254,1.20226
67.3,31.6228,7.24436,3.46737,1.41646,0.933254,0.933254,1.20226
67.4,31.6228,7.24436,3.46737,1.41671,0.933254,0.933254,1.20226
67.5,31.6228,7.24436,3.46737,1.41695,0.933254,0.933254,1.20226
67.6,31.6228,7.24436,3.46737,1.41719,0.933254,0.933254,1.20226
67.7,31.6228,7.24436,3.46737,1.41743,0.933254,0.933254,1.20226
67.8,31.6228,7.24436,3.46737,1.41767,0.933254,0.933254,1.20226
67.9,31.6228,7.24436,3.46737,1.41791,0.933254,0.933254,1.20226
68,31.6228,7.24436,3.46737,1.41814,0.933254,0.933254,1.20226
68.1,31.6228,7.24436,3.46737,1.41837,0.933254,0.933254,1.20226
68.2,31.6228,7.24436,3.46737,1.4186,0.933254,0.933254,1.20226
68.3,31.6228,7.24436,3.46737,1.41883,0.933254,0.933254,1.20226
68.4,31.6228,7.24436,3.46737,1.41905,0.933254,0.933254,1.20226
68.5,31.6228,7.24436,3.46737,1.41928,0.933254,0.933254,1.20226
68.6,31.6228,7.24436,3.46737,1.4195,0.933254,0.933254,1.20226
68.7,31.6228,7.24436,3.46737,1.41972,0.933254,0.933254,1.20226
68.8,31.6228,7.24436,3.46737,1.41994,0.933254,0.933254,1.20226
68.9,31.6228,7.24436,3.46737,1.42015,0.933254,0.933254,1.20226
69,31.6228,7.24436,3.46737,1.42037,0.933254,0.933254,1.20226
69.1,31.6228,7.24436,3.46737,1.42058,0.933254,0.933254,1.20226
69.2,31.6228,7.24436,3.46737,1.42079,0.933254,0.933254,1.20226
69.3,31.6228,7.24436,3.46737,1.421,0.933254,0.933254,1.20226
69.4,31.6228,7.24436,3.46737,1.42121,0.933254,0.933254,1.20226
69.5,31.6228,7.24436,3.46737,1.42141,0.933254,0.933254,1.20226
69.6,31.6228,7.24436,3.46737,1.42162,0.933254,0.933254,1.20226
69.7,31.6228,7.24436,3.46737,1.42182,0.933254,0.933254,1.20226
