time,total_AbsAbun,Shannon
405.3,0.101409,1.4536
405.4,0.101409,1.45355
405.5,0.101409,1.45351
405.6,0.10141,1.45347
405.7,0.10141,1.45343
405.8,0.10141,1.4534
405.9,0.10141,1.45336
406,0.10141,1.45333
406.1,0.10141,1.45331
406.2,0.101409,1.45328
406.3,0.101409,1.45326
406.4,0.101409,1.45324
406.5,0.101409,1.45322
406.6,0.101409,1.4532
406.7,0.101409,1.45319
406.8,0.101409,1.45318
406.9,0.101409,1.45317
407,0.101409,1.45316
407.1,0.101409,1.45316
407.2,0.101408,1.45316
407.3,0.101408,1.45316
407.4,0.101408,1.45316
407.5,0.101408,1.45317
407.6,0.101408,1.45318
407.7,0.101407,1.45319
407.8,0.101407,1.4532
407.9,0.101407,1.45322
408,0.101407,1.45323
408.1,0.101406,1.45325
408.2,0.101406,1.45327
408.3,0.101406,1.4533
408.4,0.101405,1.45333
408.5,0.101405,1.45335
408.6,0.101405,1.45339
408.7,0.101404,1.45342
408.8,0.101404,1.45345
408.9,0.101404,1.45349
409,0.101403,1.45353
409.1,0.101403,1.45358
409.2,0.101402,1.45362
409.3,0.101402,1.45367
409.4,0.101401,1.45372
409.5,0.101401,1.45377
409.6,0.1014,1.45382
409.7,0.1014,1.45388
409.8,0.1014,1.45393
409.9,0.101399,1.45399
410,0.101398,1.45406
410.1,0.101398,1.45412
410.2,0.101397,1.45419
410.3,0.101397,1.45426
410.4,0.101396,1.45433
410.5,0.101396,1.4544
410.6,0.101395,1.45447
410.7,0.101395,1.45455
410.8,0.101394,1.45463
410.9,0.101393,1.45471
411,0.101393,1.45479
411.1,0.101392,1.45487
411.2,0.101391,1.45496
411.3,0.101391,1.45505
411.4,0.10139,1.45514
411.5,0.101389,1.45523
411.6,0.101389,1.45533
411.7,0.101388,1.45542
411.8,0.101387,1.45552
411.9,0.101387,1.45562
412,0.101386,1.45572
412.1,0.101385,1.45582
412.2,0.101384,1.45593
412.3,0.101384,1.45604
412.4,0.101383,1.45614
412.5,0.101382,1.45625
412.6,0.101381,1.45637
412.7,0.101381,1.45648
412.8,0.10138,1.4566
412.9,0.101379,1.45671
413,0.101378,1.45683
413.1,0.101377,1.45695
413.2,0.101376,1.45707
413.3,0.101376,1.4572
413.4,0.101375,1.45732
413.5,0.101374,1.45745
413.6,0.101373,1.45758
413.7,0.101372,1.45771
413.8,0.101371,1.45784
413.9,0.10137,1.45797
414,0.10137,1.4581
414.1,0.101369,1.45824
414.2,0.101368,1.45838
414.3,0.101367,1.45852
414.4,0.101366,1.45865
414.5,0.101365,1.4588
414.6,0.101364,1.45894
414.7,0.101363,1.45908
414.8,0.101362,1.45923
414.9,0.101361,1.45937
415,0.10136,1.45952
415.1,0.101359,1.45967
415.2,0.101358,1.45982
415.3,0.101357,1.45997
415.4,0.101356,1.46012
415.5,0.101355,1.46027
415.6,0.101354,1.46043
415.7,0.101353,1.46058
415.8,0.101352,1.46074
415.9,0.101351,1.4609
416,0.10135,1.46106
416.1,0.101349,1.46122
416.2,0.101348,1.46138
416.3,0.101347,1.46154
416.4,0.101346,1.4617
416.5,0.101345,1.46186
416.6,0.101344,1.46203
416.7,0.101343,1.46219
416.8,0.101342,1.46236
416.9,0.101341,1.46252
417,0.10134,1.46269
417.1,0.101339,1.46286
417.2,0.101338,1.46303
417.3,0.101337,1.46319
417.4,0.101336,1.46336
417.5,0.101335,1.46353
417.6,0.101334,1.46371
417.7,0.101333,1.46388
417.8,0.101332,1.46405
417.9,0.101331,1.46422
418,0.10133,1.46439
418.1,0.101329,1.46457
418.2,0.101328,1.46474
418.3,0.101327,1.46492
418.4,0.101326,1.46509
418.5,0.101325,1.46527
418.6,0.101324,1.46544
418.7,0.101323,1.46562
418.8,0.101322,1.46579
418.9,0.10132,1.46597
419,0.101319,1.46615
419.1,0.101318,1.46632
419.2,0.101317,1.4665
419.3,0.101316,1.46668
419.4,0.101315,1.46685
419.5,0.101314,1.46703
419.6,0.101313,1.46721
419.7,0.101312,1.46738
419.8,0.101311,1.46756
419.9,0.10131,1.46774
420,0.101309,1.46792
420.1,0.101308,1.46809
420.2,0.101307,1.46827
420.3,0.101306,1.46845
420.4,0.101305,1.46862
420.5,0.101304,1.4688
420.6,0.101303,1.46897
420.7,0.101302,1.46915
420.8,0.101301,1.46932
420.9,0.1013,1.4695
421,0.101299,1.46967
421.1,0.101299,1.46985
421.2,0.101298,1.47002
421.3,0.101297,1.47019
421.4,0.101296,1.47037
421.5,0.101295,1.47054
421.6,0.101294,1.47071
421.7,0.101293,1.47088
421.8,0.101292,1.47105
421.9,0.101291,1.47122
422,0.10129,1.47139
422.1,0.101289,1.47156
422.2,0.101289,1.47173
422.3,0.101288,1.47189
422.4,0.101287,1.47206
422.5,0.101286,1.47223
422.6,0.101285,1.47239
422.7,0.101284,1.47255
422.8,0.101283,1.47272
422.9,0.101283,1.47288
423,0.101282,1.47304
423.1,0.101281,1.4732
423.2,0.10128,1.47336
423.3,0.101279,1.47352
423.4,0.101279,1.47367
423.5,0.101278,1.47383
423.6,0.101277,1.47398
423.7,0.101276,1.47414
423.8,0.101276,1.47429
423.9,0.101275,1.47444
424,0.101274,1.47459
424.1,0.101274,1.47474
424.2,0.101273,1.47489
424.3,0.101272,1.47503
424.4,0.101272,1.47518
424.5,0.101271,1.47532
424.6,0.10127,1.47546
424.7,0.10127,1.4756
424.8,0.101269,1.47574
424.9,0.101268,1.47588
425,0.101268,1.47601
425.1,0.101267,1.47615
425.2,0.101267,1.47628
425.3,0.101266,1.47641
425.4,0.101266,1.47654
425.5,0.101265,1.47667
425.6,0.101265,1.47679
425.7,0.101264,1.47692
425.8,0.101264,1.47704
425.9,0.101263,1.47716
426,0.101263,1.47728
426.1,0.101262,1.4774
426.2,0.101262,1.47752
426.3,0.101261,1.47763
426.4,0.101261,1.47774
426.5,0.101261,1.47785
426.6,0.10126,1.47796
426.7,0.10126,1.47807
426.8,0.101259,1.47817
426.9,0.101259,1.47828
427,0.101259,1.47838
427.1,0.101258,1.47847
427.2,0.101258,1.47857
427.3,0.101258,1.47867
427.4,0.101258,1.47876
427.5,0.101257,1.47885
427.6,0.101257,1.47894
427.7,0.101257,1.47902
427.8,0.101257,1.47911
427.9,0.101256,1.47919
428,0.101256,1.47927
428.1,0.101256,1.47935
428.2,0.101256,1.47943
428.3,0.101256,1.4795
428.4,0.101255,1.47957
428.5,0.101255,1.47964
428.6,0.101255,1.47971
428.7,0.101255,1.47977
428.8,0.101255,1.47983
428.9,0.101255,1.47989
429,0.101255,1.47995
429.1,0.101255,1.48001
429.2,0.101255,1.48006
429.3,0.101255,1.48011
429.4,0.101255,1.48016
429.5,0.101255,1.48021
429.6,0.101255,1.48025
429.7,0.101255,1.48029
429.8,0.101255,1.48033
429.9,0.101255,1.48037
430,0.101255,1.48041
430.1,0.101255,1.48044
430.2,0.101255,1.48047
430.3,0.101255,1.4805
430.4,0.101256,1.48052
430.5,0.101256,1.48054
430.6,0.101256,1.48056
430.7,0.101256,1.48058
430.8,0.101256,1.4806
430.9,0.101257,1.48061
431,0.101257,1.48062
431.1,0.101257,1.48063
431.2,0.101257,1.48064
431.3,0.101257,1.48064
431.4,0.101258,1.48064
431.5,0.101258,1.48064
431.6,0.101258,1.48064
431.7,0.101259,1.48063
431.8,0.101259,1.48063
431.9,0.101259,1.48061
432,0.10126,1.4806
432.1,0.10126,1.48059
432.2,0.10126,1.48057
432.3,0.101261,1.48055
432.4,0.101261,1.48053
432.5,0.101262,1.4805
432.6,0.101262,1.48047
432.7,0.101262,1.48045
432.8,0.101263,1.48041
432.9,0.101263,1.48038
433,0.101264,1.48034
433.1,0.101264,1.4803
433.2,0.101265,1.48026
433.3,0.101265,1.48022
433.4,0.101266,1.48018
433.5,0.101266,1.48013
433.6,0.101267,1.48008
433.7,0.101267,1.48003
433.8,0.101268,1.47997
433.9,0.101268,1.47991
434,0.101269,1.47986
434.1,0.10127,1.47979
434.2,0.10127,1.47973
434.3,0.101271,1.47967
434.4,0.101271,1.4796
434.5,0.101272,1.47953
434.6,0.101273,1.47946
434.7,0.101273,1.47938
434.8,0.101274,1.47931
434.9,0.101275,1.47923
435,0.101275,1.47915
435.1,0.101276,1.47907
435.2,0.101277,1.47898
435.3,0.101277,1.4789
435.4,0.101278,1.47881
435.5,0.101279,1.47872
435.6,0.101279,1.47863
435.7,0.10128,1.47853
435.8,0.101281,1.47844
435.9,0.101281,1.47834
436,0.101282,1.47824
436.1,0.101283,1.47814
436.2,0.101284,1.47804
436.3,0.101284,1.47793
436.4,0.101285,1.47783
436.5,0.101286,1.47772
436.6,0.101287,1.47761
436.7,0.101288,1.4775
436.8,0.101288,1.47739
436.9,0.101289,1.47727
437,0.10129,1.47716
437.1,0.101291,1.47704
437.2,0.101292,1.47692
437.3,0.101292,1.4768
437.4,0.101293,1.47668
437.5,0.101294,1.47655
437.6,0.101295,1.47643
437.7,0.101296,1.4763
437.8,0.101296,1.47617
437.9,0.101297,1.47604
438,0.101298,1.47591
438.1,0.101299,1.47578
438.2,0.1013,1.47565
438.3,0.101301,1.47551
438.4,0.101302,1.47538
438.5,0.101302,1.47524
438.6,0.101303,1.4751
438.7,0.101304,1.47496
438.8,0.101305,1.47482
438.9,0.101306,1.47468
439,0.101307,1.47454
439.1,0.101308,1.4744
439.2,0.101308,1.47425
439.3,0.101309,1.47411
439.4,0.10131,1.47396
439.5,0.101311,1.47381
439.6,0.101312,1.47367
439.7,0.101313,1.47352
439.8,0.101314,1.47337
439.9,0.101315,1.47322
440,0.101316,1.47307
440.1,0.101316,1.47292
440.2,0.101317,1.47276
440.3,0.101318,1.47261
440.4,0.101319,1.47246
440.5,0.10132,1.4723
440.6,0.101321,1.47215
440.7,0.101322,1.472
440.8,0.101323,1.47184
440.9,0.101323,1.47168
441,0.101324,1.47153
441.1,0.101325,1.47137
441.2,0.101326,1.47121
441.3,0.101327,1.47106
441.4,0.101328,1.4709
441.5,0.101329,1.47074
441.6,0.10133,1.47058
441.7,0.10133,1.47043
441.8,0.101331,1.47027
441.9,0.101332,1.47011
442,0.101333,1.46995
442.1,0.101334,1.46979
442.2,0.101335,1.46963
442.3,0.101336,1.46947
442.4,0.101336,1.46931
442.5,0.101337,1.46916
442.6,0.101338,1.469
442.7,0.101339,1.46884
442.8,0.10134,1.46868
442.9,0.101341,1.46852
443,0.101341,1.46836
443.1,0.101342,1.46821
443.2,0.101343,1.46805
443.3,0.101344,1.46789
443.4,0.101345,1.46773
443.5,0.101345,1.46758
443.6,0.101346,1.46742
443.7,0.101347,1.46727
443.8,0.101348,1.46711
443.9,0.101349,1.46696
444,0.101349,1.4668
444.1,0.10135,1.46665
444.2,0.101351,1.46649
444.3,0.101352,1.46634
444.4,0.101352,1.46619
444.5,0.101353,1.46604
444.6,0.101354,1.46589
444.7,0.101355,1.46574
444.8,0.101355,1.46559
444.9,0.101356,1.46544
445,0.101357,1.46529
445.1,0.101358,1.46514
445.2,0.101358,1.465
445.3,0.101359,1.46485
445.4,0.10136,1.4647
445.5,0.10136,1.46456
445.6,0.101361,1.46442
445.7,0.101362,1.46428
445.8,0.101362,1.46413
445.9,0.101363,1.46399
446,0.101364,1.46385
446.1,0.101364,1.46372
446.2,0.101365,1.46358
446.3,0.101366,1.46344
446.4,0.101366,1.46331
446.5,0.101367,1.46317
446.6,0.101367,1.46304
446.7,0.101368,1.46291
446.8,0.101369,1.46278
446.9,0.101369,1.46265
447,0.10137,1.46252
447.1,0.10137,1.4624
447.2,0.101371,1.46227
447.3,0.101371,1.46214
447.4,0.101372,1.46202
447.5,0.101373,1.4619
447.6,0.101373,1.46178
447.7,0.101374,1.46166
447.8,0.101374,1.46154
447.9,0.101375,1.46143
448,0.101375,1.46131
448.1,0.101376,1.4612
448.2,0.101376,1.46108
448.3,0.101377,1.46097
448.4,0.101377,1.46086
448.5,0.101378,1.46076
448.6,0.101378,1.46065
448.7,0.101378,1.46055
448.8,0.101379,1.46044
448.9,0.101379,1.46034
449,0.10138,1.46024
449.1,0.10138,1.46014
449.2,0.10138,1.46004
449.3,0.101381,1.45995
449.4,0.101381,1.45985
449.5,0.101382,1.45976
449.6,0.101382,1.45967
449.7,0.101382,1.45958
449.8,0.101383,1.45949
449.9,0.101383,1.45941
450,0.101383,1.45932
